feature_set,sleep_feature,cv_id,n_test,r2
control_covariate_features,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,32,368,-0.09655915990484432
control_covariate_features,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,33,367,-0.049642388608829524
control_covariate_features,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,34,367,-0.05635695925640549
control_covariate_features,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,35,367,-0.0467499399820297
control_covariate_features,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,36,368,-0.0469106564719286
control_covariate_features,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,37,367,-0.07583967557824245
control_covariate_features,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,38,367,-0.08294974283804946
control_covariate_features,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,39,367,-0.06478106549707263
control_covariate_features,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,0,225,-0.023559169100622723
control_covariate_features,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,1,225,-0.09414267892568007
control_covariate_features,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,2,224,-0.06788732408248332
control_covariate_features,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,3,224,-0.006928950720166638
control_covariate_features,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,4,225,-0.017805426422217163
control_covariate_features,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,5,225,-0.09484255045273282
control_covariate_features,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,6,224,-0.08063101554819196
control_covariate_features,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,7,224,-0.013298332828697523
control_covariate_features,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,8,225,-0.06508914379853259
control_covariate_features,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,9,225,-0.032355961836931124
control_covariate_features,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,10,224,-0.021094094468765423
control_covariate_features,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,11,224,0.01770002593972486
control_covariate_features,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,12,225,-0.07681654040824792
